user_id,Font color (control),Font color (pilot),Background color (control),Background color (pilot)
dc499a,0,0,0,1
9c085e,0,0,0,1
e8f2a2,0,0,0,1
7acd3b,0,0,0,1
0b625e,0,0,0,1
f05e55,0,0,0,1
b6b1a2,0,0,0,1
1a293d,0,0,0,1
a4e240,0,0,0,1
a3e1af,0,0,0,1
6e629e,0,0,0,1
0b70fd,0,0,0,1
992c65,0,0,0,1
6f2dc4,0,0,0,1
67bb1a,0,0,0,1
c147f1,0,0,0,1
434b78,0,0,0,1
020012,0,0,0,1
6d3bbe,0,0,0,1
65b46d,0,0,0,1
ad9247,0,0,0,1
2b7aec,0,0,0,1
8ca731,0,0,0,1
fbe6e5,0,0,0,1
7c424b,0,0,0,1
cb7b6d,0,0,0,1
a004e0,0,0,0,1
d66743,0,0,0,1
1eacd7,0,0,0,1
a1227f,0,0,0,1
600745,0,0,0,1
5df347,0,0,0,1
826617,0,0,0,1
8c2c8b,0,0,0,1
4a800b,0,0,0,1
79c13e,0,0,0,1
4a1041,0,0,0,1
cfe385,0,0,0,1
e9294f,0,0,0,1
96aba2,0,0,0,1
00ccd0,0,0,0,1
d24b51,0,0,0,1
a84da6,0,0,0,1
f93761,0,0,0,1
d02e49,0,0,0,1
feefa6,0,0,0,1
09ed60,0,0,0,1
903045,0,0,0,1
0035b7,0,0,0,1
1c3b77,0,0,0,1
a285d4,0,0,0,1
aa58f4,0,0,0,1
a416df,0,0,0,1
f544de,0,0,0,1
87f9c4,0,0,0,1
a09a38,0,0,0,1
2ffb13,0,0,0,1
8ef2af,0,0,0,1
6ca91b,0,0,0,1
89c4f5,0,0,0,1
09d3b4,0,0,0,1
1ee26a,0,0,0,1
78fcac,0,0,0,1
b130fc,0,0,0,1
8af711,0,0,0,1
b96aa5,0,0,0,1
1d447e,0,0,0,1
c57f07,0,0,0,1
14b848,0,0,0,1
16300c,0,0,0,1
7cadfc,0,0,0,1
7b893e,0,0,0,1
1593d7,0,0,0,1
66eb3d,0,0,0,1
f5b038,0,0,0,1
f38152,0,0,0,1
737815,0,0,0,1
080aeb,0,0,0,1
458b60,0,0,0,1
0804a5,0,0,0,1
b4060d,0,0,0,1
97baa7,0,0,0,1
6d6132,0,0,0,1
2e2573,0,0,0,1
06368d,0,0,0,1
de1935,0,0,0,1
23445f,0,0,0,1
083c30,0,0,0,1
7259ac,0,0,0,1
a30f31,0,0,0,1
78373a,0,0,0,1
3055ee,0,0,0,1
0e91b3,0,0,0,1
6aa2e6,0,0,0,1
07b833,0,0,0,1
6cfe1d,0,0,0,1
17607c,0,0,0,1
e2b4a4,0,0,0,1
14c117,0,0,0,1
7e4172,0,0,0,1
c5ba3e,0,0,0,1
9bbae3,0,0,0,1
c564b2,0,0,0,1
a79975,0,0,0,1
abefa5,0,0,0,1
83e7d7,0,0,0,1
6de4b1,0,0,0,1
a10585,0,0,0,1
70c824,0,0,0,1
6b2ab7,0,0,0,1
8f5ad0,0,0,0,1
56c2a8,0,0,0,1
b612c2,0,0,0,1
48fda2,0,0,0,1
ffa8a1,0,0,0,1
e2f159,0,0,0,1
c6c637,0,0,0,1
2de264,0,0,0,1
9ac9e0,0,0,0,1
b82ad3,0,0,0,1
c5a52a,0,0,0,1
7d66cb,0,0,0,1
447119,0,0,0,1
cac46c,0,0,0,1
36785c,0,0,0,1
5a6587,0,0,0,1
916c50,0,0,0,1
6737d9,0,0,0,1
8f72ed,0,0,0,1
2dbfbf,0,0,0,1
7deceb,0,0,0,1
2f656a,0,0,0,1
c19ec0,0,0,0,1
ee5dbd,0,0,0,1
d9017b,0,0,0,1
69c56e,0,0,0,1
dcb466,0,0,0,1
e8d3b1,0,0,0,1
b593e5,0,0,0,1
cb4ec2,0,0,0,1
504505,0,0,0,1
f02713,0,0,0,1
992337,0,0,0,1
b07412,0,0,0,1
9f0460,0,0,0,1
76fd12,0,0,0,1
0317d2,0,0,0,1
21b34e,0,0,0,1
418ec9,0,0,0,1
1ca28b,0,0,0,1
0d8b42,0,0,0,1
f1c3a0,0,0,0,1
24cfcd,0,0,0,1
4646bd,0,0,0,1
00ca18,0,0,0,1
874f6b,0,0,0,1
7bd0df,0,0,0,1
a44592,0,0,0,1
87258b,0,0,0,1
da2067,0,0,0,1
0ea4fe,0,0,0,1
19947a,0,0,0,1
22ce4a,0,0,0,1
298248,0,0,0,1
c5da4e,0,0,0,1
711d6a,0,0,0,1
760706,0,0,0,1
01ce25,0,0,0,1
8b49b1,0,0,0,1
effff1,0,0,0,1
5b3e0c,0,0,0,1
26668c,0,0,0,1
af33ea,0,0,0,1
24f09a,0,0,0,1
645373,0,0,0,1
70cc63,0,0,0,1
aa94ef,0,0,0,1
225959,0,0,0,1
00f30f,0,0,0,1
859a93,0,0,0,1
90309c,0,0,0,1
f593c6,0,0,0,1
299327,0,0,0,1
52780b,0,0,0,1
b28114,0,0,0,1
3c4a6c,0,0,0,1
71e65b,0,0,0,1
5c2825,0,0,0,1
adf74c,0,0,0,1
602f21,0,0,0,1
e0a465,0,0,0,1
6e4a3a,0,0,0,1
e76d54,0,0,0,1
819b8b,0,0,0,1
48dbe4,0,0,0,1
48bdd4,0,0,0,1
ead5be,0,0,0,1
95f4c6,0,0,0,1
1a8a63,0,0,0,1
806802,0,0,0,1
ac7b8b,0,0,0,1
2a7bbc,0,0,0,1
75e629,0,0,0,1
c28650,0,0,0,1
9e1aac,0,0,0,1
32c41d,0,0,0,1
57c0ad,0,0,0,1
2efe46,0,0,0,1
ded73c,0,0,0,1
01f28d,0,0,0,1
0ba8ea,0,0,0,1
fa1b21,0,0,0,1
9521ae,0,0,0,1
f336d0,0,0,0,1
ac6efb,0,0,0,1
154786,0,0,0,1
9549f3,0,0,0,1
960a92,0,0,0,1
38ab07,0,0,0,1
4d5645,0,0,0,1
a3078b,0,0,0,1
c0aef1,0,0,0,1
68bb34,0,0,0,1
4d68f5,0,0,0,1
17124e,0,0,0,1
1d43af,0,0,0,1
3a9b68,0,0,0,1
4d41de,0,0,0,1
e2eb3c,0,0,0,1
060f7d,0,0,0,1
3eb4ac,0,0,0,1
ba7e72,0,0,0,1
5879e6,0,0,0,1
85cda6,0,0,0,1
2d8ad0,0,0,0,1
912228,0,0,0,1
9a9ebf,0,0,0,1
b31acf,0,0,0,1
715096,0,0,0,1
9003a2,0,0,0,1
61dc44,0,0,0,1
3e484d,0,0,0,1
3c8d1f,0,0,0,1
b96a6e,0,0,0,1
ccd013,0,0,0,1
8793cd,0,0,0,1
515d2a,0,0,0,1
4fd7d9,0,0,0,1
8f59fc,0,0,0,1
db8475,0,0,0,1
38dd1e,0,0,0,1
1b68e0,0,0,0,1
1d1f91,0,0,0,1
af349d,0,0,0,1
b3170e,0,0,0,1
95cc80,0,0,0,1
2b4057,0,0,0,1
b7bc69,0,0,0,1
58350a,0,0,0,1
692c0b,0,0,0,1
01c770,0,0,0,1
75960f,0,0,0,1
eab14d,0,0,0,1
a61c81,0,0,0,1
713ffa,0,0,0,1
9888c5,0,0,0,1
dc3d65,0,0,0,1
ba9940,0,0,0,1
b0198d,0,0,0,1
10d996,0,0,0,1
c9fe23,0,0,0,1
d5249f,0,0,0,1
47bfae,0,0,0,1
3eaff2,0,0,0,1
5bf086,0,0,0,1
144661,0,0,0,1
f19317,0,0,0,1
f0fc76,0,0,0,1
a50f42,0,0,0,1
ead191,0,0,0,1
8a2865,0,0,0,1
f452b7,0,0,0,1
cfba56,0,0,0,1
8a309c,0,0,0,1
ab78d0,0,0,0,1
7105d6,0,0,0,1
aa6dbc,0,0,0,1
bd9f26,0,0,0,1
2204b9,0,0,0,1
b8c129,0,0,0,1
1c6745,0,0,0,1
14e822,0,0,0,1
c73041,0,0,0,1
18c668,0,0,0,1
ffc6cf,0,0,0,1
4c95d1,0,0,0,1
e8e23a,0,0,0,1
c410ea,0,0,0,1
a50803,0,0,0,1
1aff11,0,0,0,1
5f41b8,0,0,0,1
26c8ed,0,0,0,1
b5003d,0,0,0,1
ad31f3,0,0,0,1
2743e6,0,0,0,1
f84a5c,0,0,0,1
a98787,0,0,0,1
a52b3b,0,0,0,1
4f8d4e,0,0,0,1
8bb337,0,0,0,1
19471d,0,0,0,1
25611e,0,0,0,1
f6a6a9,0,0,0,1
a432e8,0,0,0,1
ef96d7,0,0,0,1
3bd92d,0,0,0,1
af688d,0,0,0,1
df6c36,0,0,0,1
ab75ae,0,0,0,1
97c354,0,0,0,1
f6972e,0,0,0,1
8bd316,0,0,0,1
907ab1,0,0,0,1
8f87f0,0,0,0,1
708f13,0,0,0,1
7e3f5f,0,0,0,1
80ea70,0,0,0,1
71980f,0,0,0,1
d374b7,0,0,0,1
98f5e3,0,0,0,1
77d13b,0,0,0,1
dff931,0,0,0,1
c3c468,0,0,0,1
7dc511,0,0,0,1
0a75fc,0,0,0,1
ad89f5,0,0,0,1
9d677b,0,0,0,1
fc831f,0,0,0,1
09342d,0,0,0,1
29f77a,0,0,0,1
16a1d5,0,0,0,1
809c3a,0,0,0,1
434cde,0,0,0,1
42d8fb,0,0,0,1
1b6800,0,0,0,1
ae4a89,0,0,0,1
c2a903,0,0,0,1
3679fb,0,0,0,1
986704,0,0,0,1
67476a,0,0,0,1
1e2f28,0,0,0,1
011cd6,0,0,0,1
1501c8,0,0,0,1
a502c7,0,0,0,1
6062b4,0,0,0,1
428782,0,0,0,1
9895ab,0,0,0,1
255656,0,0,0,1
545744,0,0,0,1
e4eaa8,0,0,0,1
43299b,0,0,0,1
dfc4ea,0,0,0,1
6b2dac,0,0,0,1
d40f0c,0,0,0,1
fcc684,0,0,0,1
fb50b5,0,0,0,1
a9e07d,0,0,0,1
dc778b,0,0,0,1
560385,0,0,0,1
52e930,0,0,0,1
973bdb,0,0,0,1
4c6429,0,0,0,1
d935e2,0,0,0,1
6bda03,0,0,0,1
8088e7,0,0,0,1
5e2632,0,0,0,1
aeb4e4,0,0,0,1
ffdc94,0,0,0,1
aea7e9,0,0,0,1
3299c3,0,0,0,1
d1ddd0,0,0,0,1
f4791c,0,0,0,1
53a8d3,0,0,0,1
d37f5f,0,0,0,1
b3a6cb,0,0,0,1
b52280,0,0,0,1
fdaca8,0,0,0,1
edb6a9,0,0,0,1
d0fccc,0,0,0,1
f20101,0,0,0,1
9259de,0,0,0,1
b4f1e0,0,0,0,1
c663f9,0,0,0,1
df0073,0,0,0,1
845201,0,0,0,1
3dbe0d,0,0,0,1
0b6bc5,0,0,0,1
8c2bfb,0,0,0,1
d4a2d1,0,0,0,1
f17213,0,0,0,1
ff924f,0,0,0,1
73a451,0,0,0,1
1e68b6,0,0,0,1
1a6abb,0,0,0,1
6996a5,0,0,0,1
253045,0,0,0,1
75d97f,0,0,0,1
361be6,0,0,0,1
68696c,0,0,0,1
c3d1ab,0,0,0,1
245b6e,0,0,0,1
bf8090,0,0,0,1
c7b0a8,0,0,0,1
ee21ac,0,0,0,1
c42af1,0,0,0,1
2ef024,0,0,0,1
292109,0,0,0,1
9ce4af,0,0,0,1
97a611,0,0,0,1
6ba88b,0,0,0,1
598ed0,0,0,0,1
4213b5,0,0,0,1
46bcc2,0,0,0,1
4d5cad,0,0,0,1
72b12c,0,0,0,1
501b3b,0,0,0,1
6a0124,0,0,0,1
a08f4e,0,0,0,1
ddbe36,0,0,0,1
0b7aaf,0,0,0,1
7c3f30,0,0,0,1
8189ad,0,0,0,1
c4598a,0,0,0,1
07e2fd,0,0,0,1
450a4a,0,0,0,1
6ff538,0,0,0,1
18f38c,0,0,0,1
934235,0,0,0,1
4734de,0,0,0,1
96540b,0,0,0,1
446bbe,0,0,0,1
14ac28,0,0,0,1
6c318c,0,0,0,1
0c5ce1,0,0,0,1
cb5b7d,0,0,0,1
73fe70,0,0,0,1
70c47a,0,0,0,1
708ea3,0,0,0,1
f41273,0,0,0,1
8028a2,0,0,0,1
5b68eb,0,0,0,1
6d67ec,0,0,0,1
f01f0c,0,0,0,1
54a8d6,0,0,0,1
e6fbea,0,0,0,1
839507,0,0,0,1
009987,0,0,0,1
6624da,0,0,0,1
9f0517,0,0,0,1
1385d3,0,0,0,1
5e1d5a,0,0,0,1
a41537,0,0,0,1
4e5231,0,0,0,1
4ea276,0,0,0,1
64f3e2,0,0,0,1
80da2c,0,0,0,1
ab04bc,0,0,0,1
efd1c0,0,0,0,1
30388c,0,0,0,1
1e1a7f,0,0,0,1
15f062,0,0,0,1
a65de9,0,0,0,1
dbc848,0,0,0,1
a37a95,0,0,0,1
d778f9,0,0,0,1
82f799,0,0,0,1
97bd7f,0,0,0,1
5898e5,0,0,0,1
29e2c7,0,0,0,1
17259e,0,0,0,1
dd230e,0,0,0,1
478198,0,0,0,1
1fba84,0,0,0,1
49660d,0,0,0,1
e7f7bb,0,0,0,1
10d8c8,0,0,0,1
7aeb81,0,0,0,1
d14963,0,0,0,1
cab43d,0,0,0,1
d01cd6,0,0,0,1
574fb9,0,0,0,1
ba9ba0,0,0,0,1
6aa449,0,0,0,1
427459,0,0,0,1
50dff0,0,0,0,1
e98b5a,0,0,0,1
b09c0a,0,0,0,1
77e1bd,0,0,0,1
fce45c,0,0,0,1
9d7cab,0,0,0,1
0b4587,0,0,0,1
a0224c,0,0,0,1
584a6a,0,0,0,1
b3ca95,0,0,0,1
efd9d3,0,0,0,1
ed236d,0,0,0,1
dc87c2,0,0,0,1
9a19ce,0,0,0,1
b81a38,0,0,0,1
bc74b2,0,0,0,1
95e04b,0,0,0,1
c41239,0,0,0,1
678505,0,0,0,1
81b18a,0,0,0,1
ffec02,0,0,0,1
800c7e,0,0,0,1
b787a5,0,0,0,1
1b7908,0,0,0,1
6ec984,0,0,0,1
47b1af,0,0,0,1
00bb55,0,0,0,1
81bb84,0,0,0,1
1719de,0,0,0,1
d7edf6,0,0,0,1
c9b991,0,0,0,1
774143,0,0,0,1
393de0,0,0,0,1
1da4d5,0,0,0,1
bee246,0,0,0,1
c6c2fc,0,0,0,1
bd0c7a,0,0,0,1
4be73a,0,0,0,1
4bb0c7,0,0,0,1
5a9d6a,0,0,0,1
f7ca1f,0,0,0,1
321be7,0,0,0,1
22b458,0,0,0,1
f87e96,0,0,0,1
235225,0,0,0,1
c03631,0,0,0,1
ad1a41,0,0,0,1
6ca18b,0,0,0,1
7d210c,0,0,0,1
e163c0,0,0,0,1
e7ab3b,0,0,0,1
536072,0,0,0,1
c7c339,0,0,0,1
ec4260,0,0,0,1
ea6a02,0,0,0,1
5f3fa7,0,0,0,1
98400f,0,0,0,1
5d851a,0,0,0,1
ec1323,0,0,0,1
b69c88,0,0,0,1
b078be,0,0,0,1
6f2173,0,0,0,1
a67c97,0,0,0,1
cbb0d2,0,0,0,1
e57655,0,0,0,1
be0190,0,0,0,1
b69e86,0,0,0,1
5bd286,0,0,0,1
2eac71,0,0,0,1
388dfe,0,0,0,1
c2a212,0,0,0,1
cef5ea,0,0,0,1
765f8d,0,0,0,1
643218,0,0,0,1
69aab7,0,0,0,1
bfbd55,0,0,0,1
9b178d,0,0,0,1
e7f88b,0,0,0,1
9584e3,0,0,0,1
91fe91,0,0,0,1
a6b3d6,0,0,0,1
b277f0,0,0,0,1
c1e6b1,0,0,0,1
e9eb5d,0,0,0,1
31278b,0,0,0,1
3b07de,0,0,0,1
1c2790,0,0,0,1
b96f22,0,0,0,1
c90766,0,0,0,1
d5d182,0,0,0,1
7610e3,0,0,0,1
857fff,0,0,0,1
ae271c,0,0,0,1
e88617,0,0,0,1
59f0b5,0,0,0,1
2426f0,0,0,0,1
9be770,0,0,0,1
5bb410,0,0,0,1
c0a1f3,0,0,0,1
98bcb8,0,0,0,1
68f5b1,0,0,0,1
1bd9d7,0,0,0,1
c12458,0,0,0,1
42483d,0,0,0,1
0d0527,0,0,0,1
56948e,0,0,0,1
aeeda5,0,0,0,1
c38649,0,0,0,1
fbd85f,0,0,0,1
60d6f0,0,0,0,1
f6a4e4,0,0,0,1
409ef2,0,0,0,1
282691,0,0,0,1
49e317,0,0,0,1
694ce0,0,0,0,1
c3832e,0,0,0,1
757009,0,0,0,1
a9cb18,0,0,0,1
d7df7f,0,0,0,1
e19b44,0,0,0,1
eefbe1,0,0,0,1
5404b6,0,0,0,1
2085b8,0,0,0,1
3ba2f7,0,0,0,1
9b91fb,0,0,0,1
78d07a,0,0,0,1
653d00,0,0,0,1
b61a19,0,0,0,1
da98a6,0,0,0,1
4d8d7c,0,0,0,1
70d2de,0,0,0,1
a4ebbd,0,0,0,1
30a2f2,0,0,0,1
843153,0,0,0,1
4f4864,0,0,0,1
dbb652,0,0,0,1
0a585a,0,0,0,1
78b364,0,0,0,1
6385ed,0,0,0,1
56d45c,0,0,0,1
97bd74,0,0,0,1
5b72e5,0,0,0,1
277df8,0,0,0,1
6b81ca,0,0,0,1
ddfdb3,0,0,0,1
2bd523,0,0,0,1
d1cdd1,0,0,0,1
506e29,0,0,0,1
9c51ae,0,0,0,1
bb796b,0,0,0,1
23b788,0,0,0,1
1b1b8a,0,0,0,1
46fd32,0,0,0,1
d1e3f6,0,0,0,1
a8e146,0,0,0,1
e55914,0,0,0,1
4cc87c,0,0,0,1
60513b,0,0,0,1
24a15d,0,0,0,1
1603df,0,0,0,1
c2cc91,0,0,0,1
7d567a,0,0,0,1
70e99e,0,0,0,1
8dde5e,0,0,0,1
d3a8b2,0,0,0,1
b27f0f,0,0,0,1
f6908c,0,0,0,1
53e963,0,0,0,1
fece0f,0,0,0,1
fffe03,0,0,0,1
ca12f4,0,0,0,1
b8f7cb,0,0,0,1
531bc7,0,0,0,1
e84027,0,0,0,1
37ba9d,0,0,0,1
22b15f,0,0,0,1
46f1c1,0,0,0,1
bb095b,0,0,0,1
173b4d,0,0,0,1
ba902c,0,0,0,1
c53c14,0,0,0,1
37988f,0,0,0,1
71e342,0,0,0,1
1b7576,0,0,0,1
28b062,0,0,0,1
62b5f4,0,0,0,1
d749d0,0,0,0,1
8cfa52,0,0,0,1
a60a31,0,0,0,1
607c02,0,0,0,1
9bdee2,0,0,0,1
312722,0,0,0,1
72fd30,0,0,0,1
cafd5d,0,0,0,1
47f20a,0,0,0,1
907123,0,0,0,1
0a5291,0,0,0,1
55d6bf,0,0,0,1
f11249,0,0,0,1
56f003,0,0,0,1
66e970,0,0,0,1
989a00,0,0,0,1
e523a8,0,0,0,1
61988f,0,0,0,1
ac5007,0,0,0,1
9797ef,0,0,0,1
2e658c,0,0,0,1
b36249,0,0,0,1
30d63a,0,0,0,1
e1319b,0,0,0,1
d2b14c,0,0,0,1
f2538d,0,0,0,1
c4ecf2,0,0,0,1
6c96dd,0,0,0,1
cbbcd3,0,0,0,1
7ad83b,0,0,0,1
17805b,0,0,0,1
88802d,0,0,0,1
8d4405,0,0,0,1
b9777c,0,0,0,1
fa77b5,0,0,0,1
91cac6,0,0,0,1
a2b2ec,0,0,0,1
dec2ae,0,0,0,1
61c9e2,0,0,0,1
bd7522,0,0,0,1
5d1214,0,0,0,1
c89585,0,0,0,1
e91d3b,0,0,0,1
78c011,0,0,0,1
56ae0f,0,0,0,1
7a7339,0,0,0,1
03c813,0,0,0,1
71faf4,0,0,0,1
7a9b83,0,0,0,1
91cc77,0,0,0,1
bc6ed4,0,0,0,1
738af7,0,0,0,1
32033b,0,0,0,1
4db349,0,0,0,1
a7420e,0,0,0,1
be9322,0,0,0,1
d44a0d,0,0,0,1
ba9228,0,0,0,1
14ac26,0,0,0,1
a476ba,0,0,0,1
a582d2,0,0,0,1
e6b8bf,0,0,0,1
16cbfd,0,0,0,1
3fe565,0,0,0,1
58d358,0,0,0,1
0196c1,0,0,0,1
5d0524,0,0,0,1
c364c4,0,0,0,1
58e9e0,0,0,0,1
f26fca,0,0,0,1
3b4902,0,0,0,1
2fc744,0,0,0,1
953522,0,0,0,1
a21f9f,0,0,0,1
aacdbf,0,0,0,1
69be03,0,0,0,1
99f3aa,0,0,0,1
3467cd,0,0,0,1
49cdb5,0,0,0,1
01d2a1,0,0,0,1
cab986,0,0,0,1
93e551,0,0,0,1
2b281b,0,0,0,1
983e42,0,0,0,1
fe91a1,0,0,0,1
61656f,0,0,0,1
16e192,0,0,0,1
f4fd51,0,0,0,1
7cf445,0,0,0,1
006c4e,0,0,0,1
31217e,0,0,0,1
524893,0,0,0,1
a0c777,0,0,0,1
56761f,0,0,0,1
4daef2,0,0,0,1
fc5687,0,0,0,1
60395d,0,0,0,1
6fdaa3,0,0,0,1
13529d,0,0,0,1
198104,0,0,0,1
66f943,0,0,0,1
abb23f,0,0,0,1
640c35,0,0,0,1
30d12b,0,0,0,1
79df0c,0,0,0,1
294173,0,0,0,1
aaaa7b,0,0,0,1
061e68,0,0,0,1
c21635,0,0,0,1
3e5ea6,0,0,0,1
8bbaa7,0,0,0,1
d029e9,0,0,0,1
24c9d9,0,0,0,1
4c2e1c,0,0,0,1
230bbe,0,0,0,1
cdbb86,0,0,0,1
91278d,0,0,0,1
4d153c,0,0,0,1
98a203,0,0,0,1
1872dc,0,0,0,1
66f6da,0,0,0,1
a93a88,0,0,0,1
e8e175,0,0,0,1
d1f340,0,0,0,1
f11837,0,0,0,1
26e72c,0,0,0,1
4ce547,0,0,0,1
f400ba,0,0,0,1
f633de,0,0,0,1
0c8a4c,0,0,0,1
68ade4,0,0,0,1
639851,0,0,0,1
93d717,0,0,0,1
cbe7af,0,0,0,1
ad99ea,0,0,0,1
d0585d,0,0,0,1
d365ec,0,0,0,1
077ae2,0,0,0,1
05e216,0,0,0,1
4c6a5f,0,0,0,1
821d97,0,0,0,1
15702b,0,0,0,1
78bd2a,0,0,0,1
4288e1,0,0,0,1
b02b1d,0,0,0,1
6bf6bf,0,0,0,1
437605,0,0,0,1
1e6651,0,0,0,1
d6ef71,0,0,0,1
da961f,0,0,0,1
29df42,0,0,0,1
c17c12,0,0,0,1
91636f,0,0,0,1
9c8b6e,0,0,0,1
398e3a,0,0,0,1
e6ac27,0,0,0,1
67c759,0,0,0,1
4d73de,0,0,0,1
6e9833,0,0,0,1
fb2b22,0,0,0,1
3ebfe7,0,0,0,1
18f555,0,0,0,1
d8bd10,0,0,0,1
835351,0,0,0,1
291c62,0,0,0,1
5b7ed6,0,0,0,1
6b2467,0,0,0,1
35dd6e,0,0,0,1
b8e5ff,0,0,0,1
0e6991,0,0,0,1
245a1b,0,0,0,1
b5f943,0,0,0,1
49b1c9,0,0,0,1
4ca4ac,0,0,0,1
63bcf3,0,0,0,1
6a38bc,0,0,0,1
8ff3e2,0,0,0,1
91bea8,0,0,0,1
8d55c8,0,0,0,1
01b20d,0,0,0,1
5ff97c,0,0,0,1
48c57d,0,0,0,1
2a5da2,0,0,0,1
548ab4,0,0,0,1
44be54,0,0,0,1
d2e7b1,0,0,0,1
800985,0,0,0,1
67ad18,0,0,0,1
02e206,0,0,0,1
5d77e9,0,0,0,1
1e0417,0,0,0,1
847c10,0,0,0,1
a458ed,0,0,0,1
e88703,0,0,0,1
218563,0,0,0,1
18e252,0,0,0,1
6a3b2f,0,0,0,1
f1b072,0,0,0,1
0a55fd,0,0,0,1
9668fa,0,0,0,1
f368d7,0,0,0,1
54c109,0,0,0,1
463fe9,0,0,0,1
4e724b,0,0,0,1
427ea4,0,0,0,1
d9b297,0,0,0,1
4c335c,0,0,0,1
560c73,0,0,0,1
631813,0,0,0,1
385447,0,0,0,1
0e8f97,0,0,0,1
77aef5,0,0,0,1
e05e1c,0,0,0,1
ce3708,0,0,0,1
7adaf9,0,0,0,1
b4d3b3,0,0,0,1
ed3868,0,0,0,1
8a0977,0,0,0,1
967ddd,0,0,0,1
7b5e5f,0,0,0,1
d6f857,0,0,0,1
bb8b47,0,0,0,1
73d819,0,0,0,1
c64781,0,0,0,1
6a9ba2,0,0,0,1
b43bc7,0,0,0,1
1b6055,0,0,0,1
71581e,0,0,0,1
8962d0,0,0,0,1
81d723,0,0,0,1
22fcf9,0,0,0,1
0bcbd1,0,0,0,1
9dd5cc,0,0,0,1
24d565,0,0,0,1
b48aed,0,0,0,1
257e69,0,0,0,1
20f13b,0,0,0,1
f091b1,0,0,0,1
fde81f,0,0,0,1
cd40d3,0,0,0,1
3e3aed,0,0,0,1
48fe08,0,0,0,1
8e0515,0,0,0,1
5843e6,0,0,0,1
901f72,0,0,0,1
96ac82,0,0,0,1
07489d,0,0,0,1
c941b7,0,0,0,1
4ac5fb,0,0,0,1
41ceef,0,0,0,1
581978,0,0,0,1
ae8bb7,0,0,0,1
a70977,0,0,0,1
f3bd42,0,0,0,1
490a35,0,0,0,1
c877a7,0,0,0,1
18a0f9,0,0,0,1
548236,0,0,0,1
490f01,0,0,0,1
11131c,0,0,0,1
3169b9,0,0,0,1
257d48,0,0,0,1
6f51d5,0,0,0,1
f3b8a2,0,0,0,1
1ce4c0,0,0,0,1
649e42,0,0,0,1
385280,0,0,0,1
19e1d4,0,0,0,1
d3eb98,0,0,0,1
4224ed,0,0,0,1
663572,0,0,0,1
6f29b9,0,0,0,1
a40c73,0,0,0,1
80a38d,0,0,0,1
9e38f5,0,0,0,1
0f64d9,0,0,0,1
3a2d70,0,0,0,1
9816b7,0,0,0,1
38b08e,0,0,0,1
54c400,0,0,0,1
bdba9f,0,0,0,1
6e2835,0,0,0,1
79bd38,0,0,0,1
c66934,0,0,0,1
30b865,0,0,0,1
d0246d,0,0,0,1
a3f9ce,0,0,0,1
c10739,0,0,0,1
4480e6,0,0,0,1
f350f8,0,0,0,1
ee8632,0,0,0,1
31d3ec,0,0,0,1
e09bdf,0,0,0,1
114405,0,0,0,1
0518a0,0,0,0,1
533bac,0,0,0,1
fda827,0,0,0,1
4849ac,0,0,0,1
290f24,0,0,0,1
952e31,0,0,0,1
3c3d5d,0,0,0,1
19b6fb,0,0,0,1
0ccdaa,0,0,0,1
fcf64b,0,0,0,1
29399b,0,0,0,1
d7c5ae,0,0,0,1
12749a,0,0,0,1
dad1e8,0,0,0,1
546fef,0,0,0,1
8274b7,0,0,0,1
2aef20,0,0,0,1
2bd855,0,0,0,1
638313,0,0,0,1
bfd7ce,0,0,0,1
a83d4e,0,0,0,1
6fb7d5,0,0,0,1
18d305,0,0,0,1
b5cdfe,0,0,0,1
263a2b,0,0,0,1
b0bb8e,0,0,0,1
e9fd2e,0,0,0,1
d4c092,0,0,0,1
856572,0,0,0,1
c6abb1,0,0,0,1
e6ad0b,0,0,0,1
13ef6e,0,0,0,1
175ccb,0,0,0,1
84ebe6,0,0,0,1
ca5dab,0,0,0,1
cbebd8,0,0,0,1
1beb4c,0,0,0,1
629532,0,0,0,1
0d79be,0,0,0,1
13edcf,0,0,0,1
891fbd,0,0,0,1
f2beb1,0,0,0,1
55a669,0,0,0,1
878acf,0,0,0,1
8dc5d4,0,0,0,1
7eba13,0,0,0,1
3dc447,0,0,0,1
c12c07,0,0,0,1
0c66ba,0,0,0,1
9d24ae,0,0,0,1
214325,0,0,0,1
4b18e5,0,0,0,1
47a297,0,0,0,1
7b15dc,0,0,0,1
075b21,0,0,0,1
74a027,0,0,0,1
5e5e6c,0,0,0,1
570167,0,0,0,1
c6b312,0,0,0,1
3ec8f7,0,0,0,1
382bc1,0,0,0,1
d09c92,0,0,0,1
c7115f,0,0,0,1
3a82dd,0,0,0,1
08a952,0,0,0,1
dc30fb,0,0,0,1
c45bb7,0,0,0,1
00b363,0,0,0,1
20c2a5,0,0,0,1
87ab2a,0,0,0,1
767646,0,0,0,1
9dbca2,0,0,0,1
79126e,0,0,0,1
17abb7,0,0,0,1
b0105e,0,0,0,1
e43dc5,0,0,0,1
0f7f7f,0,0,0,1
f7da75,0,0,0,1
44d68f,0,0,0,1
c7dd5c,0,0,0,1
ee108a,0,0,0,1
827ad2,0,0,0,1
b0d063,0,0,0,1
7312ad,0,0,0,1
270b53,0,0,0,1
76bede,0,0,0,1
ec8e42,0,0,0,1
cc6c0b,0,0,0,1
